gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
6235748514	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/352158124	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.282764	-70.810733	17.0						2026-04-22T13:43:35	22	4	2026	6W283	6W283	HUMAN_OBSERVATION	iNaturalist	Observations	352158124		americannaturalist90	2026-04-23T02:37:01	CC_BY_NC_4_0	americannaturalist90	americannaturalist90			2026-09-11T05:48:34.662Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235746863	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349714038	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.955311	-68.657377	27253.0						2026-04-13T22:37:47	13	4	2026	3VHQZ	V57HH	HUMAN_OBSERVATION	iNaturalist	Observations	349714038		Bela	2026-04-14T06:42:44	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:36:52.794Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235746129	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349916686	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus	Anaxyrus americanus		SPECIES	Anaxyrus americanus (Holbrook, 1836)	Anaxyrus americanus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.988583	-69.41987	39.0						2026-04-14T20:24:37	14	4	2026	66LTT	66LTT	HUMAN_OBSERVATION	iNaturalist	Observations	349916686		Nate N.	2026-04-15T03:44:57	CC_BY_4_0	leahmv	leahmv			2026-09-11T05:36:47.101Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235745183	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350426611	Animalia	Chordata	Amphibia	Anura	Hylidae	Dryophytes	Dryophytes versicolor		SPECIES	Dryophytes versicolor (LeConte, 1825)	Dryophytes versicolor		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.88072	-68.679817	7.0						2026-04-14T20:12:30	14	4	2026	37VNR	37VNR	HUMAN_OBSERVATION	iNaturalist	Observations	350426611		dtbrewer	2026-04-17T02:39:31	CC_BY_NC_4_0	dtbrewer	dtbrewer			2026-09-11T05:23:17.240Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235742244	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/352297840	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.377858	-68.251747	4.0						2026-04-14T21:47:36	14	4	2026	CQ4J	CQ4J	HUMAN_OBSERVATION	iNaturalist	Observations	352297840		sheridanrtodd	2026-04-23T16:37:29	CC_BY_NC_4_0	sheridanrtodd	sheridanrtodd			2026-09-11T05:48:39.626Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235741987	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351077187	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.270159	-68.247717	27348.0						2026-04-15T22:42:59	15	4	2026	6W283	6W283	HUMAN_OBSERVATION	iNaturalist	Observations	351077187		Bela	2026-04-19T08:57:57	CC_BY_NC_4_0	Bela	Bela			2026-09-11T06:03:51.759Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235738073	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349738257	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.44773	-69.386253	13.0						2026-04-13T20:36:21	13	4	2026	3VHQZ	V57HH	HUMAN_OBSERVATION	iNaturalist	Observations	349738257		Logan Parker	2026-04-14T10:26:34	CC_BY_NC_4_0	Logan Parker	Logan Parker			2026-09-11T05:58:30.866Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235737457	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349713515	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.946001	-68.781965	27253.0						2026-04-13T21:20:10	13	4	2026	4NH9F	4NH9F	HUMAN_OBSERVATION	iNaturalist	Observations	349713515		Bela	2026-04-14T06:38:06	CC_BY_NC_4_0	Bela	Bela			2026-09-11T06:07:09Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235734769	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349677621	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.053791	-70.71454	11229.0						2026-04-13T20:03:09	13	4	2026	CQ4J	CQ4J	HUMAN_OBSERVATION	iNaturalist	Observations	349677621		mephotogirl19	2026-04-14T02:09:40	CC_BY_NC_4_0	mephotogirl19	mephotogirl19			2026-09-11T05:48:36.154Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235730866	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/352297414	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates catesbeianus		SPECIES	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.37778	-68.251655	4.0						2026-04-14T21:48:27	14	4	2026	VJF78	VJF78	HUMAN_OBSERVATION	iNaturalist	Observations	352297414		sheridanrtodd	2026-04-23T16:36:16	CC_BY_NC_4_0	sheridanrtodd	sheridanrtodd			2026-09-11T06:13:36.395Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235724982	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349938767	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.822203	-69.782388							2026-04-14T21:18:55	14	4	2026	4NH9F	4NH9F	HUMAN_OBSERVATION	iNaturalist	Observations	349938767		Rachel Cheatham-McFadden	2026-04-15T03:15:17	CC_BY_NC_4_0	Rachel Cheatham-McFadden	Rachel Cheatham-McFadden			2026-09-11T06:03:37.039Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235724801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/352296407	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.377803	-68.252062	4.0						2026-04-14T21:50:11	14	4	2026	4NH9F	4NH9F	HUMAN_OBSERVATION	iNaturalist	Observations	352296407		sheridanrtodd	2026-04-23T16:32:01	CC_BY_NC_4_0	sheridanrtodd	sheridanrtodd			2026-09-11T05:36:45.161Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235724347	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350154768	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.205216	-70.884536	14.0						2026-04-15T20:15:37	15	4	2026	4NH9F	4NH9F	HUMAN_OBSERVATION	iNaturalist	Observations	350154768		Ben Borgmann-Winter	2026-04-16T02:06:18	CC_BY_NC_4_0	Ben Borgmann-Winter	Ben Borgmann-Winter			2026-09-11T05:52:12.860Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235718378	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/355521348	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.089956	-70.981842	48.0						2026-04-26T11:00:28	26	4	2026	6W283	6W283	HUMAN_OBSERVATION	iNaturalist	Observations	355521348		sstoneill	2026-04-27T17:44:11	CC_BY_NC_4_0	sstoneill	sstoneill			2026-09-11T05:48:33.664Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235710107	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/352303070	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.377678	-68.253708	4.0						2026-04-14T00:33:40	14	4	2026	CQ4J	CQ4J	HUMAN_OBSERVATION	iNaturalist	Observations	352303070		sheridanrtodd	2026-04-23T16:59:05	CC_BY_NC_4_0	sheridanrtodd	sheridanrtodd			2026-09-11T06:05:53.540Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235705701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353192601	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.296678	-69.755303	4.0						2026-04-18T14:00:20	18	4	2026	CQ4J	CQ4J	HUMAN_OBSERVATION	iNaturalist	Observations	353192601		Rachel Cheatham-McFadden	2026-04-25T19:54:37	CC_BY_NC_4_0	Kennebec Estuary Land Trust	Kennebec Estuary Land Trust			2026-09-11T06:16:42.559Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235702470	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/352287083	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.372495	-68.194755	7.0						2026-04-15T01:06:26	15	4	2026	6W283	6W283	HUMAN_OBSERVATION	iNaturalist	Observations	352287083		sheridanrtodd	2026-04-23T15:57:49	CC_BY_NC_4_0	sheridanrtodd	sheridanrtodd			2026-09-11T05:48:38.155Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235696367	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350154746	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.205135	-70.884194	29.0						2026-04-15T20:21:09	15	4	2026	3VHQZ	V57HH	HUMAN_OBSERVATION	iNaturalist	Observations	350154746		Ben Borgmann-Winter	2026-04-16T02:06:26	CC_BY_NC_4_0	Ben Borgmann-Winter	Ben Borgmann-Winter			2026-09-11T05:22:11.888Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235692907	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351076526	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Hemidactylium	Hemidactylium scutatum		SPECIES	Hemidactylium scutatum (Temminck, 1838)	Hemidactylium scutatum		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.353741	-68.332968	27348.0						2026-04-15T21:31:42	15	4	2026	3KN7D	3KN7D	HUMAN_OBSERVATION	iNaturalist	Observations	351076526		Bela	2026-04-19T08:53:49	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:39:09.501Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235687693	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349714521	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma laterale		SPECIES	Ambystoma laterale Hallowell, 1856	Ambystoma laterale		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.898306	-68.78973	27253.0						2026-04-12T19:30:45	12	4	2026	66B4Q	66B4Q	HUMAN_OBSERVATION	iNaturalist	Observations	349714521		Bela	2026-04-14T06:48:30	CC_BY_NC_4_0	Bela	Bela			2026-09-11T06:07:17.639Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235686911	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350127995	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.760825	-70.028611	32.0						2026-04-14T20:51:25	14	4	2026	4NH9F	4NH9F	HUMAN_OBSERVATION	iNaturalist	Observations	350127995		Everett Horch	2026-04-15T22:26:18	CC_BY_NC_4_0	Everett Horch	Everett Horch			2026-09-11T05:39:27.510Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235686699	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350912458	Animalia	Chordata	Amphibia	Anura	Ranidae	Boreorana	Boreorana sylvatica		SPECIES	Lithobates sylvaticus (LeConte, 1825)	Lithobates sylvaticus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.528271	-68.404197	11.0						2026-04-18T10:20	18	4	2026	3VHQZ	V57HH	HUMAN_OBSERVATION	iNaturalist	Observations	350912458		Jay	2026-04-18T19:55:46	CC_BY_NC_4_0	Jay	Jay			2026-09-11T05:36:44.404Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235678371	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351085214	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.454704	-68.382939	27317.0						2026-04-14T23:49:47	14	4	2026	CQ4J	CQ4J	HUMAN_OBSERVATION	iNaturalist	Observations	351085214		Bela	2026-04-19T09:49:38	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:22:18.058Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235677467	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350083866	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.894542	-69.916488	4.0						2026-04-15T08:20:27	15	4	2026	6W283	6W283	HUMAN_OBSERVATION	iNaturalist	Observations	350083866		emmakaminsky	2026-04-15T19:09:16	CC_BY_NC_4_0	emmakaminsky	emmakaminsky			2026-09-11T06:07:11.104Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235674158	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349714029	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma laterale		SPECIES	Ambystoma laterale Hallowell, 1856	Ambystoma laterale		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.973821	-68.661273	27253.0						2026-04-13T22:37:54	13	4	2026	66B4Q	66B4Q	HUMAN_OBSERVATION	iNaturalist	Observations	349714029		Bela	2026-04-14T06:42:38	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:52:30.804Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235672803	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349714015	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.93193	-68.719014	27253.0						2026-04-13T22:38:57	13	4	2026	CQ4J	CQ4J	HUMAN_OBSERVATION	iNaturalist	Observations	349714015		Bela	2026-04-14T06:42:27	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:23:30.022Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235671764	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349947065	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.205839	-68.627621							2026-04-11T16:25:45	11	4	2026	6W283	6W283	HUMAN_OBSERVATION	iNaturalist	Observations	349947065		Mike Baker	2026-04-15T04:14:43	CC_BY_NC_4_0	Mike Baker	Mike Baker			2026-09-11T05:48:36.361Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235668672	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349713485	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Hemidactylium	Hemidactylium scutatum		SPECIES	Hemidactylium scutatum (Temminck, 1838)	Hemidactylium scutatum		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.910729	-68.732271	27253.0						2026-04-13T21:22:19	13	4	2026	3KN7D	3KN7D	HUMAN_OBSERVATION	iNaturalist	Observations	349713485		Bela	2026-04-14T06:37:42	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:52:28.344Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235667109	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349926000	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Notophthalmus	Notophthalmus viridescens		SPECIES	Notophthalmus viridescens (Rafinesque, 1820)	Notophthalmus viridescens		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.959503	-69.914055	4.0						2026-04-14T21:31:47	14	4	2026	47XFZ	47XFZ	HUMAN_OBSERVATION	iNaturalist	Observations	349926000		Nat Blackford	2026-04-15T02:06:00	CC_BY_NC_4_0	Nat Blackford	Nat Blackford			2026-09-11T06:07:08.813Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235662546	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351082183	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.495754	-68.295793	27317.0						2026-04-14T23:26:45	14	4	2026	4NH9F	4NH9F	HUMAN_OBSERVATION	iNaturalist	Observations	351082183		Bela	2026-04-19T09:31:42	CC_BY_NC_4_0	Bela	Bela			2026-09-11T06:06:40.659Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235661351	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351063600	Animalia	Chordata	Amphibia	Anura	Ranidae	Aquarana	Aquarana clamitans		SPECIES	Lithobates clamitans (Latreille, 1801)	Lithobates clamitans		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.305784	-69.918971	27348.0						2026-04-18T15:21:31	18	4	2026	3VHPW	LN27Y	HUMAN_OBSERVATION	iNaturalist	Observations	351063600		Bela	2026-04-19T07:14:13	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:53:30.759Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235658815	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351080404	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.530948	-68.247603	27317.0						2026-04-15T00:02:34	15	4	2026	4NH9F	4NH9F	HUMAN_OBSERVATION	iNaturalist	Observations	351080404		Bela	2026-04-19T09:20:02	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:58:24.818Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235655951	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351078265	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.200234	-68.297768	27348.0						2026-04-15T01:13:05	15	4	2026	6W283	6W283	HUMAN_OBSERVATION	iNaturalist	Observations	351078265		Bela	2026-04-19T09:05:47	CC_BY_NC_4_0	Bela	Bela			2026-09-11T06:14:32.186Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235648250	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349883033	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates palustris		SPECIES	Lithobates palustris (LeConte, 1825)	Lithobates palustris		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.291336	-70.647497	4.0						2026-04-13	13	4	2026	3VHQN	3VHQN	HUMAN_OBSERVATION	iNaturalist	Observations	349883033		Dawn Nelson	2026-04-14T22:16:07	CC_BY_4_0	Dawn Nelson	Dawn Nelson			2026-09-11T05:48:47.980Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235647687	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351063520	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea bislineata		SPECIES	Eurycea bislineata (Green, 1818)	Eurycea bislineata		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.281615	-69.978373	27348.0						2026-04-18T16:36:53	18	4	2026	3D3GS	3D3GS	HUMAN_OBSERVATION	iNaturalist	Observations	351063520		Bela	2026-04-19T07:13:22	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:52:10.137Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235634875	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351077250	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Hemidactylium	Hemidactylium scutatum		SPECIES	Hemidactylium scutatum (Temminck, 1838)	Hemidactylium scutatum		US		Maine	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.393682	-68.324133	27348.0						2026-04-15T22:27:40	15	4	2026	3KN7D	3KN7D	HUMAN_OBSERVATION	iNaturalist	Observations	351077250		Bela	2026-04-19T08:58:31	CC_BY_NC_4_0	Bela	Bela			2026-09-11T05:22:14.083Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
